tweet_id,tweet_text,label,date,location
1741162406960,"Household food budget crisis in Somolu, Lagos as priices outpace incomes significantly #NaijaEconomy @faoNG",Negative,2023-02-20,"Somolu, Lagos"
1633692919468,"Mama Tunde for Somolu, Lagos say she dey sell her cooking pots because she no fit afford food. This is heartbreaking @faoNG",Negative,2024-03-31,"Somolu, Lagos"
1618473866767,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months #FoodCrisis https://t.co/AbC12dEfGh @NigeriaPolice,Neutral,2024-09-19,"Ifako-Ijaiye, Lagos"
1688385301004,"Men in Somolu, Lagos are breaking down. Breadwinners cannot provide. Family pressure from hunger is destroying homes @faoNG",Negative,2023-02-18,"Somolu, Lagos"
1743744179714,"Pikin dem for Ajeromi-Ifelodun, Lagos dey sleep hungry every night. We beg government make una hear us @UN_Nigeria",Negative,2023-09-15,"Ajeromi-Ifelodun, Lagos"
1641170584623,NCDC monitoring nutrition-related health admissions in Lagos hospitals amid rising foood insecurity reports #Tinubu,Neutral,2023-03-15,"Oshodi, Lagos"
1707287393356,"RT @ybrrxjchwk: Stockfish that poor families depend on in Oshodi, Lagos has disappeared from markets or become too expensive to buy #NigeriaDecides http://naijatalk.xyz @officialABAT",Negative,2024-06-04,"Oshodi, Lagos"
1774712828322,"Even sachet water for Alimosho, Lagos don increase. Pure water wey be 10 naira don reach 30 naira. What is going on?",Negative,2024-01-31,"Alimosho, Lagos"
1768122443988,"Good news from Ojo, Lagos: local farmers cooperative reports a 30% increase in food production this planting season #FoodCrisis",Positive,2023-07-05,"Ojo, Lagos"
1728777307374,"Na only God go help Lagos Mainland, Lagos people because government don abandon us completely when e come to food @wfp_nigeria",Negative,2023-01-26,"Lagos Mainland, Lagos"
1702711895183,"My kids dem dey cry for food since last night and I no get anything to give them. Ajeromi-Ifelodun, Lagos is suffering #EndPoverty @UN_Nigeria",Negative,2024-12-15,"Ajeromi-Ifelodun, Lagos"
1668271995375,"International food aid organization begins registration of vulnerable households in Ikeja, Lagos for monthly food support #EconomicHardship",Positive,2024-06-12,"Ikeja, Lagos"
1660742118345,Lagos State Food Bank Initiative records 40% increase in demand from low income households in 2024 #EndPoverty,Neutral,2023-01-01,"Badagry, Lagos"
1738850448940,"Woman in Baruwa, Lagos said she has been mixing garri with water for her children because that is all she can afford",Negative,2024-05-09,"Baruwa, Lagos"
1733736561722,"We dey eat eba without soup sef we don thank God. Agege, Lagos. This is not living, na enduring #NigeriaDecides",Negative,2023-10-31,"Agege, Lagos"
1757668158192,"Joint statement by NGOs: food situation in Shomolu, Lagos requires urgent coordinated humanitarian response",Neutral,2023-12-23,"Shomolu, Lagos"
1651336515978,Experts call for policy intervention as Nigeria's 2024 Global Hunger Index score worsens to 28.8 from 27.5 #FoodPrices http://bit.ly/3xYzAbc,Neutral,2024-02-08,"Mushin, Lagos"
1681599035033,"Food security stakeholders gather in Ojo, Lagos for quarterly review meeting on hunger mitigation strategies #Tinubu",Neutral,2023-06-23,"Ojo, Lagos"
1754545859575,"Rice don reach 120k per bag for Alimosho, Lagos, how person go chop? #FoodCrisis #Lagos",Negative,2023-05-13,"Alimosho, Lagos"
1612834155451,"Semovita don finish for all shops in Shomolu, Lagos. Supplier say factory dey ration production because of raw material cost http://naijatalk.xyz...",Negative,2024-09-21,"Shomolu, Lagos"
1725804230125,"NGO distributes 500 food packs to vulnerable families in Eti-Osa, Lagos today. This is thee kind of help we need #Hunger",Positive,2024-05-09,"Eti-Osa, Lagos"
1785963736640,"Is it the government that will stop hunger? They have abandoned Lagos Mainland, Lagos completely. We are on our own http://bit.ly/3xYzAbc",Negative,2024-10-25,"Lagos Mainland, Lagos"
1730679000744,"RT @jnszf: Garri wey I dey buy 1500 last year don reach 4500 for Mushin, Lagos. How e take happen like this? #LagosSuffers http://naijatalk.xyz",Negative,2023-03-04,"Mushin, Lagos"
1601044060736,"Food prces in Shomolu, Lagos have gone completely out of control. A market woman today told me tomatoes are now luxury items",Negative,2023-02-13,"Shomolu, Lagos"
1790776776048,"Ground report from Epe, Lagos: how street food vendors are adjusting portion sizes to manage rising ingredient costs https://t.co/QwErTy9876",Neutral,2023-11-27,"Epe, Lagos"
1655580316077,"Market survey in Ikeja, Lagos: a basket of tomatoes now costs N4,500 compared to N1,200 same period last year @faoNG",Neutral,2024-08-08,"Ikeja, Lagos"
1701309680625,"Lagos residents spend an average of 65% of household income on food, new survey by NBS reveals http://naijatalk.xyz...",Neutral,2023-10-12,"Lagos Island, Lagos"
1604041950526,"RT @dgebprkqv: Domestic violence cases in Shomolu, Lagos are being linked to food stress. Hungry people become desperate people",Negative,2023-11-15,"Shomolu, Lagos"
1758503062206,"Semovita don finish for all shops in Oshodi, Lagos. Supplier say factory dey ration production because of raw material cost @followlasg",Negative,2023-05-10,"Oshodi, Lagos"
1604873105890,"Na only God go help Baruwa, Lagos people because gov don abandon us completely when e come to food",Negative,2023-04-12,"Baruwa, Lagos"
1737861112039,World Food Programme (WFP) to begin assessment of food insecurity levels in Lagos communities next month,Neutral,2023-05-18,"Lagos Island, Lagos"
1704037213118,"Omo the tin wey dey happen for Ajeromi-Ifelodun, Lagos mkt no good at all. E be like say food don become luxury",Negative,2024-04-18,"Ajeromi-Ifelodun, Lagos"
1737889556687,"Pepper, tomato and onion combination now extremely scarce and expensive for Oshodi, Lagos market. Cooking don become gold #Inflation",Negative,2024-09-24,"Oshodi, Lagos"
1791940349412,"The psychological trauma of not knowing where your next meal will come from is destroying Apapa, Lagos communities @wfp_nigeria",Negative,2024-08-13,"Apapa, Lagos"
1787613793326,Senate committee on agriculture holds hearing on food security situation with ministers and FAO representatives...,Neutral,2024-01-01,"Apapa, Lagos"
1767063308851,Federal Ministry of Agriculture to release emergency food reserve stocks to 10 states including Lagos #EconomicHardship @NigeriaGov,Neutral,2024-06-23,"Agege, Lagos"
1673967343655,"New cold chain facility opens in Mushin, Lagos, which means less food waste and more stable supply for markets @NigeriaGov",Positive,2024-10-15,"Mushin, Lagos"
1680247763115,"RT @xoxmmuzwp: Good news from Ikeja, Lagos: local farmers cooperative reports a 30% increase in food production this planting season",Positive,2024-10-27,"Ikeja, Lagos"
1632334986875,"Women in Agege, Lagos are being forced into dangerous situations just to feed tehir families. The hunger is that real @MBuhari",Negative,2024-07-23,"Agege, Lagos"
1713989258797,"Government officials dey chop millions while people dey die of hunger for Eti-Osa, Lagos. Shame on all of you #Nigeria",Negative,2024-08-24,"Eti-Osa, Lagos"
1750441925624,Central Bank of Nigeria attributes fud inflation partly to exchange rate pass-through on imported food items,Neutral,2024-12-07,"Oshodi, Lagos"
1685087915960,"The psychological trauma of not knowing where your next meal will come from is destroying Somolu, Lagos communities #Nigeria @NigeriaPolice",Negative,2023-04-05,"Somolu, Lagos"
1683370691500,"Women in Ifako-Ijaiye, Lagos are being forced into dangerous situations just to feed dair families. The hunger is that real https://t.co/AbC12dEfGh",Negative,2024-03-29,"Ifako-Ijaiye, Lagos"
1705767391638,"Policy responses are weak and useless. Oshodi, Lagos residents are starving while politicians share rice for election #FoodScarcity https://t.co/xK7mN3pQrL @UN_Nigeria",Negative,2024-07-22,"Oshodi, Lagos"
1619377626926,"RT @xvrdc: A bag of beans that was 35k last January is now 90k in Lagos Mainland, Lagos. Tell me this is not engineered scarcity #Tinubu",Negative,2023-04-14,"Lagos Mainland, Lagos"
1623458701809,World Food Programme (WFP) to begin assessment of food insecurity levels in Lagos communities next month,Neutral,2023-01-30,"Shomolu, Lagos"
1620157843459,"The conflict in the north has broken food supply chains all the way down to Eti-Osa, Lagos. We are all affected @NigeriaGov",Negative,2023-05-11,"Eti-Osa, Lagos"
1627522340165,"The children for my area in Ojo, Lagos are visibly malnourished. This is a crisis nobody is talking about #Suffering",Negative,2023-01-27,"Ojo, Lagos"
1634629958770,"RT @ueovte: Farmers in Epe, Lagos outskirts say they can no longer afford fertilizer at current prices. Next harvest will be disaster",Negative,2023-07-24,"Epe, Lagos"
1755897622874,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months,Neutral,2024-04-03,"Ikeja, Lagos"
1737480492760,"Food security stakeholders gather in Ikeja, Lagos for quarterly review meeting on hunger mitigation strategies",Neutral,2024-06-22,"Ikeja, Lagos"
1736222350310,"Women in Lagos Mainland, Lagos are being forced into dangerous situations just to feed their families. The hunger is that real",Negative,2023-05-28,"Lagos Mainland, Lagos"
1624162668390,"News: emergency food aid distribution begins in three Shomolu, Lagos LGAs targeted by Lagos State government today #HardTimes",Neutral,2024-08-21,"Shomolu, Lagos"
1778457314779,"See the kind suffering wey dey Mushin, Lagos. Pikin dem dey go school empty stomach every day https://t.co/QwErTy9876",Negative,2023-05-22,"Mushin, Lagos"
1713975099207,"Agric minister confirms new fertilizer subsidy will reduce input costs for farmers, expected to lower food prices #FoodScarcity",Positive,2024-10-12,"Mushin, Lagos"
1690576004609,"Farmer herder clashes have reduced produce coming to Ifako-Ijaiye, Lagos by almost half according to traders in Oyingbo",Negative,2023-12-27,"Ifako-Ijaiye, Lagos"
1772966499695,"Tomato supply don dry up completely for Eti-Osa, Lagos. Farmers say insecurity for north don finish everything #FoodScarcity",Negative,2023-02-11,"Eti-Osa, Lagos"
1711087827569,"RT @cqoactgkm: Omo the tin wey dey happen for Eti-Osa, Lagos market no good at all. E be like say fud don become luxury #HardTimes @officialABAT",Negative,2023-03-02,"Eti-Osa, Lagos"
1623456874260,"RT @dyoauf: NBS data shows food inflation in Lagos reached 42% in Q3 2024, highest in five years. #Economy #FoodPrices...",Neutral,2023-07-14,"Somolu, Lagos"
1601069780300,"Local government officials in Surulere, Lagos conduct market inspection following reports of artificial foood scarcity @followlasg",Neutral,2024-11-15,"Surulere, Lagos"
1716660286452,"The children for my area in Agege, Lagos are visibly malnourished. This is a crisis nobody is talking about #ZeroHunger @faoNG",Negative,2024-06-25,"Agege, Lagos"
1712452521668,"Lovely initiative: churches and mosques in Oshodi, Lagos have joined forces to provide daily meals to hungry families",Positive,2023-09-24,"Oshodi, Lagos"
1770032697187,"New food bank opens in Lagos Mainland, Lagos! If you are struggling to feed your family please walk in. No form, no stress #Suffering",Positive,2023-03-27,"Lagos Mainland, Lagos"
1675726053930,RT @nrzyeq: Oxfam Nigeria calls on government to implement emergency food subsidy for urban poor in Lagos and Kano,Neutral,2023-04-01,"Kosofe, Lagos"
1648806364243,"RT @ttwcfnfofq: The price of a 50kg bag of rice in Ajeromi-Ifelodun, Lagos markeet currently stands at N85,000 according to traders. #MarketUpdate",Neutral,2024-06-13,"Ajeromi-Ifelodun, Lagos"
1691631892355,"Food insecurity in Somolu, Lagos is at crisis level. The IPC indicators are all pointing to phase 3 and nobody is talking @wfp_nigeria...",Negative,2024-10-25,"Somolu, Lagos"
1652882707904,"Armed forces salary cannot buy food for their families in Mushin, Lagos. This is how corruption and abuse of power starts #Nigeria",Negative,2023-06-13,"Mushin, Lagos"
1786983610600,"I swr I don tire. No food, no money, no hope for Shomolu, Lagos. When tis suffering go end?",Negative,2024-05-01,"Shomolu, Lagos"
1793968466179,"Beans, the protein of the poor for Ikeja, Lagos, is now a luxury. A paint bucket of beans cost 8000 naira https://t.co/AbC12dEfGh...",Negative,2024-04-15,"Ikeja, Lagos"
1715258577011,"RT @kuyawomy: Fuel price goes up, food price goes up, transport goes up… only salary stays loyal 😂😭 #Nigeria #Inflation #NaijaEconomy @UN_Nigeria",Negative,2024-07-05,"Lagos Island, Lagos"
1758030094766,"The supply chain for staple food items in Lagos Mainland, Lagos has completely broken down. Government must act now #SDG2 @NigeriaGov",Negative,2023-11-25,"Lagos Mainland, Lagos"
1747246182624,"Price of garri drops by 15% in Ikeja, Lagos market after new cassava harvest arrives from Ogun State. Small win! @MBuhari...",Positive,2024-09-08,"Ikeja, Lagos"
1673986800642,"Rice pric drops slightly in Ikorodu, Lagos market after government releases emergency reserves. Little relief for families",Positive,2024-06-30,"Ikorodu, Lagos"
1781699112298,Experts call for policy intervention as Nigeria's 2024 Global Hunger Index score worsens to 28.8 from 27.5 @officialABAT,Neutral,2024-07-07,"Shomolu, Lagos"
1725864327467,"RT @xarjucy: Mama Tunde for Lagos Mainland, Lagos say she dey sell her cooking pots because she no fit afford food. This is heartbreaking #NaijaProblems",Negative,2023-09-03,"Lagos Mainland, Lagos"
1710893310683,"A loaf of sliced bread in Ikorodu, Lagos bakery today: 1,200 naira. Last year it was 450 naira. Explain this to me",Negative,2023-08-13,"Ikorodu, Lagos"
1611260383710,"EU donates €5 million to food security programs targeting urban poor communities in Lagos including Apapa, Lagos #Nigeria @faoNG",Positive,2024-10-28,"Apapa, Lagos"
1726850834226,"RT @oyyhz: Displaced families from Borno and Zamfara are now in Oshodi, Lagos and competing for already scarce food resources #LagosPalliative",Negative,2024-03-10,"Oshodi, Lagos"
1724508392853,"RT @dayo_naija: Mushin, Lagos market food prices up by 60 percent in three months alone #InflationNG",Negative,2024-11-03,"Mushin, Lagos"
1719084450463,"Pikin dem for Epe, Lagos dey sleep hungry every night. We beg govnt make una hear us",Negative,2024-06-01,"Epe, Lagos"
1676418924080,"RT @coyasl: International food aid organization begins registration of vulnerable households in Mushin, Lagos for monthly food support @wfp_nigeria",Positive,2024-06-10,"Mushin, Lagos"
1642916610858,"Beans, the protein of the poor for Eti-Osa, Lagos, is now a luxury. A paint bucket of beans cost 8000 naira #Tinubu http://naijatalk.xyz",Negative,2024-12-12,"Eti-Osa, Lagos"
1639669874153,"Hunger dey kill people for Oshodi, Lagos and government dey chop alone. Wickedness at da highest level #LagosPalliative",Negative,2023-01-24,"Oshodi, Lagos"
1670484236010,"Climate shock plus conflict plus inflation equals catastrophe for food security in Baruwa, Lagos. This is a perfect storm @MBuhari",Negative,2024-01-28,"Baruwa, Lagos"
1625945973095,"Is it the government that will stop hunger? They have abandoned Ifako-Ijaiye, Lagos completely. We are on our own #LagosSuffers @UN_Nigeria",Negative,2024-06-28,"Ifako-Ijaiye, Lagos"
1639769667722,"NGOs working in Ikorodu, Lagos report 35% increase in demand for emergency food assistance since January 2024 https://t.co/QwErTy9876",Neutral,2024-01-21,"Ikorodu, Lagos"
1600264048255,New study from University of Lagos examines relationship between Twitter sentiment and food price trends in Nigeria #HardTimes http://bit.ly/3xYzAbc,Neutral,2024-03-29,"Epe, Lagos"
1718596386217,UNICEF report highlights rising acute malnutrition among under-five children in urban Lagos slums #FoodCrisis https://t.co/AbC12dEfGh,Neutral,2024-05-24,"Mushin, Lagos"
1608694840847,"Mama Tunde for Epe, Lagos say she dey sell her cooking pots because she no fit afford food. This is heartbreaking @officialABAT",Negative,2023-09-08,"Epe, Lagos"
1794924817946,Federal government inaugurates food price monitoring committee to track inflation across 36 states including Lagos,Neutral,2023-07-11,"Ikeja, Lagos"
1761731862274,Oxfam Nigeria calls on government to implement emergency food subsidy for urban poor in Lagos and Kano #EndPoverty,Neutral,2024-06-05,"Ifako-Ijaiye, Lagos"
1707953898530,"Government statisticians to conduct fresh food price survey across all Alimosho, Lagos markets starting Monday",Neutral,2023-06-26,"Alimosho, Lagos"
1698820169548,"Food security stakeholders gather in Agege, Lagos for quarterly review meeting on hunger mitigation strategies #LagosSuffers @NigeriaGov...",Neutral,2023-02-15,"Agege, Lagos"
1752740087173,"My area for Apapa, Lagos no get stable food supply since the fuel subsidy removal. Things just dey get worse",Negative,2024-07-10,"Apapa, Lagos"
1621834703421,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months,Neutral,2023-10-20,"Apapa, Lagos"
1632261316397,"e don reach level where i dey share one wrap of eba between three people for Surulere, Lagos. God help us #NaijaProblems https://t.co/QwErTy9876",Negative,2024-01-30,"Surulere, Lagos"
1775733683385,"FEWS NET: Lagos categorized under IPC Phase 2 stress level, with pockets of Phase 3 crisis in informal settlements",Neutral,2023-12-10,"Surulere, Lagos"
1715934711177,"RT @qryskg: NGO distributes 500 food packs to vulnerable families in Ifako-Ijaiye, Lagos today. This is the kind of help we need...",Positive,2023-07-24,"Ifako-Ijaiye, Lagos"
1623096662489,"RT @ryuegr: Great news for Lagos Island, Lagos residents: community food cooperative launches to help families access affordable food",Positive,2023-04-21,"Lagos Island, Lagos"
1770969594155,"Food prices for key staples like yam and plantain have stabilized in Oshodi, Lagos market this week. Hope is not lost",Positive,2024-01-18,"Oshodi, Lagos"
1624080282487,"Fuel price goes up, food price goes up, transport goes up… only salary stays loyal 😂😭 #Nigeria #Inflation",Negative,2023-10-15,"Ikorodu, Lagos"
1710477498666,"Lagos residents spend an average of 65% of household income on food, new survey by NBS reveals",Neutral,2023-05-12,"Eti-Osa, Lagos"
1727545787758,"Traders at Apapa, Lagos market report a 25% reduction in daily customers as residents cut back on food purchases...",Neutral,2023-11-28,"Apapa, Lagos"
1607392855042,"The number of children with visible signs of malnutrition in Surulere, Lagos schools is increasing. Teachers are reporting this #Suffering",Negative,2024-11-02,"Surulere, Lagos"
1759278443070,"Hunger dey kill people for Lagos Island, Lagos and government dey chop alone. Wickedness at the highest level http://naijatalk.xyz",Negative,2023-04-08,"Lagos Island, Lagos"
1715843895975,"E dey pain me wey I see how Ikeja, Lagos people dey suffer for food while government dey waste money",Negative,2024-05-02,"Ikeja, Lagos"
1663658482763,"Food security stakeholders gather in Alimosho, Lagos for quarterly review meeting on hunger mitigation strategies https://t.co/xK7mN3pQrL",Neutral,2023-08-21,"Alimosho, Lagos"
1772532410525,"RT @hrpfa: Have you seen the price of baby food nkor? Diapers nkor? Rent in Kosofe, Lagos nkor? How person go manage?? #Inflation https://t.co/QwErTy9876...",Negative,2023-10-26,"Kosofe, Lagos"
1778052289203,"Food prices for key staples like yam and plantain have stabilized in Shomolu, Lagos market this week. Hope is not lost #InflationNG @NigeriaGov",Positive,2024-03-31,"Shomolu, Lagos"
1689884265069,"Nigeria is not at war but fd inflation is crushing households, farmers are unsafe, supply chains are broken in Shomolu, Lagos #EconomicHardship @NigeriaPolice",Negative,2023-06-09,"Shomolu, Lagos"
1667783275504,"The conflict in the north has broken fud supply chains all the way down to Ifako-Ijaiye, Lagos. We are all affected https://t.co/QwErTy9876",Negative,2024-07-04,"Ifako-Ijaiye, Lagos"
1733220265344,"WFP has begun food distribution in Oshodi, Lagos community today. Families are receiving assistance 🙏 #Relief #FoodCrisis",Positive,2024-12-09,"Oshodi, Lagos"
1789135253733,"Eyan Baruwa, Lagos ti fẹrẹ ta gbogbo ohun ini won lati le ra ounje. Ebi n pa gbogbo eniyan http://bit.ly/3xYzAbc...",Negative,2023-10-29,"Baruwa, Lagos"
1679324654901,"Eba and vegetable soup used to be the affordable meal for Ojo, Lagos hustlers. Even that don become expensive now #NigeriaDecides",Negative,2024-11-23,"Ojo, Lagos"
1607813272857,"Mama Tunde for Ajeromi-Ifelodun, Lagos say she dey sell her cooking pots because she no fit afford food. This is heartbreaking #Tinubu @wfp_nigeria",Negative,2024-07-09,"Ajeromi-Ifelodun, Lagos"
1749261104272,"Three days now my family don dey eat once a day. Alimosho, Lagos. God abeg help us",Negative,2023-02-19,"Alimosho, Lagos"
1765210803708,"The cost of feeding a family of four in Lagos has risen from N40,000 to N120,000 per month in two years #Nigeria",Neutral,2023-05-10,"Eti-Osa, Lagos"
1689661446960,"Policy responses are weak and useless. Apapa, Lagos residents are starving while politicians share rice for election https://t.co/AbC12dEfGh",Negative,2024-08-15,"Apapa, Lagos"
1677452918146,"Food insecurity in Eti-Osa, Lagos is at crisis level. The IPC indicators are all pointing to phase 3 and nobody is talking",Negative,2023-01-21,"Eti-Osa, Lagos"
1684666471142,"Egg wey be 100 per piece for Surulere, Lagos now. They say poultry feed cost plenty. Na us dey pay the price",Negative,2024-02-13,"Surulere, Lagos"
1792296274624,"Price of garri drops by 15% in Surulere, Lagos market after new cassava harvest arrives from Ogun State. Small win! #EndPoverty @wfp_nigeria",Positive,2024-06-29,"Surulere, Lagos"
1686255388433,"New cold chain facility opens in Kosofe, Lagos, which means less food waste and more stable supply for markets",Positive,2023-05-24,"Kosofe, Lagos"
1641938510968,"Cooperative of market women in Alimosho, Lagos launches price stabilization scheme for essential food items. Community power #FoodScarcity https://t.co/AbC12dEfGh",Positive,2024-04-13,"Alimosho, Lagos"
1690637298819,"Government don release palliative for Surulere, Lagos today! Rice, beans, garri. At least something small reach the people 🙏",Positive,2024-07-02,"Surulere, Lagos"
1652259113425,"A man collapsed from hunger near Ikorodu, Lagos today. No food, no hope. This country don finish us",Negative,2024-09-27,"Ikorodu, Lagos"
1641400484289,"Wonderful gesture: a Lagos businessman distributes free foood bags to 300 families in Epe, Lagos every weekend https://t.co/xK7mN3pQrL",Positive,2023-06-26,"Epe, Lagos"
1628586822033,"Pilot urban farming project in Agege, Lagos yields first harvest, proves that city food production is very possible 🌾 #SDG2...",Positive,2024-05-16,"Agege, Lagos"
1640625459369,"Na wa o. The price of yam in Ojo, Lagos is now higher than the price of petrol per litre. Something is wrong #ZeroHunger",Negative,2023-09-29,"Ojo, Lagos"
1735417035600,"Budget was passed, billions allocated for food security, yet Somolu, Lagos residents are starving. Where is the money? https://t.co/QwErTy9876",Negative,2024-04-18,"Somolu, Lagos"
1658250290808,Humanitarian organizations call for increased funding to address food crisis affecting Lagos urban poor communities,Neutral,2024-12-11,"Kosofe, Lagos"
1644777162830,"A bag of beans that was 35k last January is now 90k in Ajeromi-Ifelodun, Lagos. Tell me this is not engineered scarcity #HardTimes...",Negative,2023-07-11,"Ajeromi-Ifelodun, Lagos"
1632068255497,"Nigeria is not at war but food inflation is crushing households, farmers are unsafe, supply chains are broken in Ikorodu, Lagos",Negative,2023-10-01,"Ikorodu, Lagos"
1604243939720,"Mama Tunde for Apapa, Lagos say she dey sell her cooking pots because she no fit afford food. This is heartbreaking",Negative,2024-11-04,"Apapa, Lagos"
1642881074329,"What kind of country is this? Ifako-Ijaiye, Lagos man wey work hard every day cannot afford to eat three times. Nonsense #FoodScarcity",Negative,2023-05-14,"Ifako-Ijaiye, Lagos"
1784125037846,"Food insecurity in Epe, Lagos is at crisis level. The IPC indicators are all pointing to phase 3 and nobody is talking",Negative,2024-11-09,"Epe, Lagos"
1791615779886,"Indomie, the food of last resort for many families in Mushin, Lagos, just increased price again. This is deliberate suffering @officialABAT",Negative,2024-12-01,"Mushin, Lagos"
1607580360284,"Displaced families from Borno and Zamfara are now in Ikorodu, Lagos and competing for already scarce food resources @MBuhari",Negative,2023-10-18,"Ikorodu, Lagos"
1704057829866,"Snack shops near me in Surulere, Lagos have increased food price approximately 20% due to gas crisis. #wareffects #inflation",Negative,2024-10-07,"Surulere, Lagos"
1707636557417,"Climate shock plus conflict plus inflation equals catastrophe for food security in Somolu, Lagos. This is a perfect storm",Negative,2024-05-23,"Somolu, Lagos"
1671208683975,"Just the start. Fuel prices rippling through economy. Fertilizer shortage go make food prices worse this season for Ikorodu, Lagos",Negative,2024-02-09,"Ikorodu, Lagos"
1774956856970,"Garri wey I dey buy 1500 last year don reach 4500 for Ikeja, Lagos. How e take happen like this? #InflationNG @faoNG",Negative,2023-02-06,"Ikeja, Lagos"
1686578156554,"The number of children with visible signs of malnutrition in Lagos Island, Lagos schools is increasing. Teachers are reporting this #NigeriaDecides",Negative,2023-03-11,"Lagos Island, Lagos"
1606657745306,"Snack shops near me in Ikorodu, Lagos don increase price by 30% because of gas wahala. Na us go suffer am https://t.co/AbC12dEfGh",Negative,2024-10-05,"Ikorodu, Lagos"
1759251787710,"RT @dqrhih: EU donates €5 million to food security programs targeting urban poor communities in Lagos including Ifako-Ijaiye, Lagos https://t.co/QwErTy9876",Positive,2024-09-27,"Ifako-Ijaiye, Lagos"
1623077856408,FAO report: Nigeria ranks among countries with highest rates of acute food insecurity in West Africa. #FoodSecurity #Tinubu https://t.co/QwErTy9876,Neutral,2024-08-22,"Epe, Lagos"
1769679049392,"Palm oil, groundnut oil, everything don skyrocket for Oshodi, Lagos. Cooking self don become unaffordable #ZeroHunger https://t.co/AbC12dEfGh",Negative,2024-12-16,"Oshodi, Lagos"
1713412007655,"Great news for Apapa, Lagos residents: community food cooperative launches to help families access affordable food #Tinubu...",Positive,2023-05-15,"Apapa, Lagos"
1768199619843,"Restaurants in Agege, Lagos are closing because even the middle class can no longer afford to eat out regularly #Suffering",Negative,2023-08-01,"Agege, Lagos"
1726093826082,"Farmers in Agege, Lagos outskirts say dey can no longer afford fertilizer at current prices. Next harvest will be disaster",Negative,2024-10-08,"Agege, Lagos"
1722747880782,"Tomatoes wey be 500 naira last year don reach 3000 for Surulere, Lagos market. Inflation don kill us #LagosPalliative",Negative,2024-11-28,"Surulere, Lagos"
1710721468170,"Traders at Badagry, Lagos market report a 25% reduction in daily customers as residents cut back on food purchases",Neutral,2024-05-04,"Badagry, Lagos"
1731838125096,"Bama, Yola, now people dey flee to Eti-Osa, Lagos and food supply cannot handle the population pressure #ZeroHunger @NigeriaPolice",Negative,2023-10-26,"Eti-Osa, Lagos"
1711697577510,"Palm oil, groundnut oil, everything don skyrocket for Badagry, Lagos. Cooking self don become unaffordable",Negative,2024-10-16,"Badagry, Lagos"
1667925130098,"Stockfish that poor families depend on in Apapa, Lagos has disappeared from markets or become too expensive to buy @followlasg",Negative,2024-01-13,"Apapa, Lagos"
1724745758167,"Rice don reach 120k per bag for Shomolu, Lagos, how person go chop? #FoodCrisis #Lagos #Inflation",Negative,2023-01-28,"Shomolu, Lagos"
1741878578242,RT @ddflxhayk: Federal government inaugurates food price monitoring committee to track inflation across 36 states including Lagos #SDG2 https://t.co/xK7mN3pQrL,Neutral,2023-12-21,"Ajeromi-Ifelodun, Lagos"
1646933025133,"FEWS NET: Lagos categorized under IPC Phase 2 stress level, with pockets of Phase 3 crisis in informal settlements #FoodCrisis",Neutral,2023-06-04,"Lagos Island, Lagos"
1719039824437,"USAID food security program begins operations in Mushin, Lagos, targeting 10,000 households over 18 months #FoodPrices http://bit.ly/3xYzAbc @followlasg",Positive,2023-09-01,"Mushin, Lagos"
1777923622661,"I've advocated for mental health checks cos the economic crisis and poor salaries can barely put food on the table in Eti-Osa, Lagos",Negative,2024-08-22,"Eti-Osa, Lagos"
1774745392444,"The Lagos Urban Agriculture Initiative is training youth in Alimosho, Lagos to grow food on small plots. Inspiring work #EconomicHardship @faoNG",Positive,2023-07-17,"Alimosho, Lagos"
1626569985665,Experts call for policy intervention as Nigeria's 2024 Global Hunger Index score worsens to 28.8 from 27.5 http://naijatalk.xyz,Neutral,2023-05-14,"Epe, Lagos"
1723625481193,"Food insecurity in Lagos Island, Lagos is at crisis level. The IPC indicators are all pointing to phase 3 and nobody is talking #LagosPalliative @faoNG",Negative,2023-08-28,"Lagos Island, Lagos"
1774554140117,"Joint statement by NGOs: food situation in Surulere, Lagos requires urgent coordinated humanitarian response #EconomicHardship",Neutral,2023-12-28,"Surulere, Lagos"
1692484076517,"Fuel price goes up, food price goes up, transport goes up… only salary stays loyal 😂😭 #Nigeria #Inflation #HardTimes",Negative,2024-07-13,"Epe, Lagos"
1701852893716,"This is engineered scarcity. Nigeria should be feeding West Africa but people dey starve for Baruwa, Lagos @NigeriaPolice",Negative,2024-06-15,"Baruwa, Lagos"
1719641574416,"Global food commodity prices continue to affect local markets in Lagos, traders say #GlobalEconomy",Neutral,2023-11-02,"Badagry, Lagos"
1684822455877,"I no chop since morning, wallet empty, no food for house. Ojo, Lagos life don become survival of the fittest #Nigeria https://t.co/xK7mN3pQrL...",Negative,2024-03-08,"Ojo, Lagos"
1674348069575,"Joint statement by NGOs: food situation in Alimosho, Lagos requires urgent coordinated humanitarian response",Neutral,2024-04-04,"Alimosho, Lagos"
1661043918852,"Joint statement by NGOs: fd situation in Oshodi, Lagos requires urgent coordinated humanitarian response #Tinubu...",Neutral,2024-11-03,"Oshodi, Lagos"
