tweet_id,cleaned_text,label,date,location
1675726053930,oxfam nigeria call government implement emergency food subsidy urban poor lagos kano,Neutral,2023-04-01,"Kosofe, Lagos"
1648806364243,price kg bag rice ajeromi ifelodun lagos markeet currently stand according trader marketupdate,Neutral,2024-06-13,"Ajeromi-Ifelodun, Lagos"
1691631892355,food insecurity somolu lagos crisis level ipc indicator pointing phase nobody talking,Negative,2024-10-25,"Somolu, Lagos"
1652882707904,armed force salary cannot buy food family mushin lagos corruption abuse power start nigeria,Negative,2023-06-13,"Mushin, Lagos"
1786983610600,swr tire food money hope shomolu lagos ti suffering end,Negative,2024-05-01,"Shomolu, Lagos"
1793968466179,bean protein poor ikeja lagos luxury paint bucket bean cost naira,Negative,2024-04-15,"Ikeja, Lagos"
1715258577011,fuel price go food price go transport go salary stay loyal nigeria inflation naijaeconomy,Negative,2024-07-05,"Lagos Island, Lagos"
1758030094766,supply chain staple food item lagos mainland lagos completely broken government must act sdg,Negative,2023-11-25,"Lagos Mainland, Lagos"
1747246182624,price garri drop ikeja lagos market new cassava harvest arrives ogun state small win,Positive,2024-09-08,"Ikeja, Lagos"
1673986800642,rice pric drop slightly ikorodu lagos market government release emergency reserve little relief family,Positive,2024-06-30,"Ikorodu, Lagos"
1781699112298,expert call policy intervention nigeria global hunger index score worsens,Neutral,2024-07-07,"Shomolu, Lagos"
1725864327467,mama tunde lagos mainland lagos say sell cooking pot afford food heartbreaking naijaproblems,Negative,2023-09-03,"Lagos Mainland, Lagos"
1710893310683,loaf sliced bread ikorodu lagos bakery today naira last year naira explain,Negative,2023-08-13,"Ikorodu, Lagos"
1611260383710,eu donates million food security program targeting urban poor community lagos including apapa lagos nigeria,Positive,2024-10-28,"Apapa, Lagos"
1726850834226,displaced family borno zamfara oshodi lagos competing already scarce food resource lagospalliative,Negative,2024-03-10,"Oshodi, Lagos"
1724508392853,mushin lagos market food price percent three month alone inflationng,Negative,2024-11-03,"Mushin, Lagos"
1719084450463,child epe lagos sleep hungry every night beg government let hear,Negative,2024-06-01,"Epe, Lagos"
1676418924080,international food aid organization begin registration vulnerable household mushin lagos monthly food support,Positive,2024-06-10,"Mushin, Lagos"
1642916610858,bean protein poor eti osa lagos luxury paint bucket bean cost naira tinubu,Negative,2024-12-12,"Eti-Osa, Lagos"
1639669874153,hunger kill people oshodi lagos government eat alone wickedness da highest level lagospalliative,Negative,2023-01-24,"Oshodi, Lagos"
1670484236010,climate shock plus conflict plus inflation equal catastrophe food security baruwa lagos perfect storm,Negative,2024-01-28,"Baruwa, Lagos"
1625945973095,government stop hunger abandoned ifako ijaiye lagos completely lagossuffers,Negative,2024-06-28,"Ifako-Ijaiye, Lagos"
1639769667722,ngo working ikorodu lagos report increase demand emergency food assistance since january,Neutral,2024-01-21,"Ikorodu, Lagos"
1600264048255,new study university lagos examines relationship twitter sentiment food price trend nigeria hardtimes,Neutral,2024-03-29,"Epe, Lagos"
1718596386217,unicef report highlight rising acute malnutrition among five child urban lagos slum foodcrisis,Neutral,2024-05-24,"Mushin, Lagos"
1608694840847,mama tunde epe lagos say sell cooking pot afford food heartbreaking,Negative,2023-09-08,"Epe, Lagos"
1794924817946,federal government inaugurates food price monitoring committee track inflation across state including lagos,Neutral,2023-07-11,"Ikeja, Lagos"
1761731862274,oxfam nigeria call government implement emergency food subsidy urban poor lagos kano endpoverty,Neutral,2024-06-05,"Ifako-Ijaiye, Lagos"
1707953898530,government statistician conduct fresh food price survey across alimosho lagos market starting monday,Neutral,2023-06-26,"Alimosho, Lagos"
1698820169548,food security stakeholder gather agege lagos quarterly review meeting hunger mitigation strategy lagossuffers,Neutral,2023-02-15,"Agege, Lagos"
1752740087173,area apapa lagos get stable food supply since fuel subsidy removal thing get worse,Negative,2024-07-10,"Apapa, Lagos"
1621834703421,few net quarterly report flag lagos kano area requiring close food security monitoring coming month,Neutral,2023-10-20,"Apapa, Lagos"
1632261316397,reach level share one wrap eba three people surulere lagos god help naijaproblems,Negative,2024-01-30,"Surulere, Lagos"
1775733683385,few net lagos categorized ipc phase stress level pocket phase crisis informal settlement,Neutral,2023-12-10,"Surulere, Lagos"
1715934711177,ngo distributes food pack vulnerable family ifako ijaiye lagos today kind help need,Positive,2023-07-24,"Ifako-Ijaiye, Lagos"
1623096662489,great news lagos island lagos resident community food cooperative launch help family access affordable food,Positive,2023-04-21,"Lagos Island, Lagos"
1770969594155,food price key staple like yam plantain stabilized oshodi lagos market week hope lost,Positive,2024-01-18,"Oshodi, Lagos"
1624080282487,fuel price go food price go transport go salary stay loyal nigeria inflation,Negative,2023-10-15,"Ikorodu, Lagos"
1710477498666,lagos resident spend average household income food new survey nb reveals,Neutral,2023-05-12,"Eti-Osa, Lagos"
1727545787758,trader apapa lagos market report reduction daily customer resident cut back food purchase,Neutral,2023-11-28,"Apapa, Lagos"
1607392855042,number child visible sign malnutrition surulere lagos school increasing teacher reporting suffering,Negative,2024-11-02,"Surulere, Lagos"
1759278443070,hunger kill people lagos island lagos government eat alone wickedness highest level,Negative,2023-04-08,"Lagos Island, Lagos"
1715843895975,pain see ikeja lagos people suffer food government waste money,Negative,2024-05-02,"Ikeja, Lagos"
1663658482763,food security stakeholder gather alimosho lagos quarterly review meeting hunger mitigation strategy,Neutral,2023-08-21,"Alimosho, Lagos"
1772532410525,seen price baby food diaper rent kosofe lagos person manage inflation,Negative,2023-10-26,"Kosofe, Lagos"
1778052289203,food price key staple like yam plantain stabilized shomolu lagos market week hope lost inflationng,Positive,2024-03-31,"Shomolu, Lagos"
1689884265069,nigeria war food inflation crushing household farmer unsafe supply chain broken shomolu lagos economichardship,Negative,2023-06-09,"Shomolu, Lagos"
1667783275504,conflict north broken food supply chain way ifako ijaiye lagos affected,Negative,2024-07-04,"Ifako-Ijaiye, Lagos"
1733220265344,wfp begun food distribution oshodi lagos community today family receiving assistance relief foodcrisis,Positive,2024-12-09,"Oshodi, Lagos"
1789135253733,eyan baruwa lagos ti fr ta gbogbo ohun ini lat le ra ounje ebi pa gbogbo eniyan,Negative,2023-10-29,"Baruwa, Lagos"
1679324654901,eba vegetable soup used affordable meal ojo lagos hustler even become expensive nigeriadecides,Negative,2024-11-23,"Ojo, Lagos"
1607813272857,mama tunde ajeromi ifelodun lagos say sell cooking pot afford food heartbreaking tinubu,Negative,2024-07-09,"Ajeromi-Ifelodun, Lagos"
1749261104272,three day family eat day alimosho lagos god please help,Negative,2023-02-19,"Alimosho, Lagos"
1765210803708,cost feeding family four lagos risen per month two year nigeria,Neutral,2023-05-10,"Eti-Osa, Lagos"
1689661446960,policy response weak useless apapa lagos resident starving politician share rice election,Negative,2024-08-15,"Apapa, Lagos"
1677452918146,food insecurity eti osa lagos crisis level ipc indicator pointing phase nobody talking,Negative,2023-01-21,"Eti-Osa, Lagos"
1684666471142,egg per piece surulere lagos say poultry feed cost plenty pay price,Negative,2024-02-13,"Surulere, Lagos"
1792296274624,price garri drop surulere lagos market new cassava harvest arrives ogun state small win endpoverty,Positive,2024-06-29,"Surulere, Lagos"
1686255388433,new cold chain facility open kosofe lagos mean less food waste stable supply market,Positive,2023-05-24,"Kosofe, Lagos"
1641938510968,cooperative market woman alimosho lagos launch price stabilization scheme essential food item community power foodscarcity,Positive,2024-04-13,"Alimosho, Lagos"
1690637298819,government release palliative surulere lagos today rice bean garri least something small reach people,Positive,2024-07-02,"Surulere, Lagos"
1652259113425,man collapsed hunger near ikorodu lagos today food hope country finish,Negative,2024-09-27,"Ikorodu, Lagos"
1641400484289,wonderful gesture lagos businessman distributes free foood bag family epe lagos every weekend,Positive,2023-06-26,"Epe, Lagos"
1628586822033,pilot urban farming project agege lagos yield first harvest prof city food production possible sdg,Positive,2024-05-16,"Agege, Lagos"
1640625459369,wa price yam ojo lagos higher price petrol per litre something wrong zerohunger,Negative,2023-09-29,"Ojo, Lagos"
1735417035600,budget passed billion allocated food security yet somolu lagos resident starving money,Negative,2024-04-18,"Somolu, Lagos"
1658250290808,humanitarian organization call increased funding address food crisis affecting lagos urban poor community,Neutral,2024-12-11,"Kosofe, Lagos"
1644777162830,bag bean last january ajeromi ifelodun lagos tell engineered scarcity hardtimes,Negative,2023-07-11,"Ajeromi-Ifelodun, Lagos"
1632068255497,nigeria war food inflation crushing household farmer unsafe supply chain broken ikorodu lagos,Negative,2023-10-01,"Ikorodu, Lagos"
1604243939720,mama tunde apapa lagos say sell cooking pot afford food heartbreaking,Negative,2024-11-04,"Apapa, Lagos"
1642881074329,kind country ifako ijaiye lagos man work hard every day cannot afford eat three time nonsense foodscarcity,Negative,2023-05-14,"Ifako-Ijaiye, Lagos"
1784125037846,food insecurity epe lagos crisis level ipc indicator pointing phase nobody talking,Negative,2024-11-09,"Epe, Lagos"
1791615779886,indomie food last resort many family mushin lagos increased price deliberate suffering,Negative,2024-12-01,"Mushin, Lagos"
1607580360284,displaced family borno zamfara ikorodu lagos competing already scarce food resource,Negative,2023-10-18,"Ikorodu, Lagos"
1704057829866,snack shop near surulere lagos increased food price approximately due gas crisis wareffects inflation,Negative,2024-10-07,"Surulere, Lagos"
1707636557417,climate shock plus conflict plus inflation equal catastrophe food security somolu lagos perfect storm,Negative,2024-05-23,"Somolu, Lagos"
1671208683975,start fuel price rippling economy fertilizer shortage let food price worse season ikorodu lagos,Negative,2024-02-09,"Ikorodu, Lagos"
1774956856970,garri buy last year reach ikeja lagos take happen like inflationng,Negative,2023-02-06,"Ikeja, Lagos"
1686578156554,number child visible sign malnutrition lagos island lagos school increasing teacher reporting nigeriadecides,Negative,2023-03-11,"Lagos Island, Lagos"
1606657745306,snack shop near ikorodu lagos increase price gas problem suffer,Negative,2024-10-05,"Ikorodu, Lagos"
1759251787710,eu donates million food security program targeting urban poor community lagos including ifako ijaiye lagos,Positive,2024-09-27,"Ifako-Ijaiye, Lagos"
1623077856408,fao report nigeria rank among country highest rate acute food insecurity west africa foodsecurity tinubu,Neutral,2024-08-22,"Epe, Lagos"
1769679049392,palm oil groundnut oil everything skyrocket oshodi lagos cooking self become unaffordable zerohunger,Negative,2024-12-16,"Oshodi, Lagos"
1713412007655,great news apapa lagos resident community food cooperative launch help family access affordable food tinubu,Positive,2023-05-15,"Apapa, Lagos"
1768199619843,restaurant agege lagos closing even middle class longer afford eat regularly suffering,Negative,2023-08-01,"Agege, Lagos"
1726093826082,farmer agege lagos outskirt say longer afford fertilizer current price next harvest disaster,Negative,2024-10-08,"Agege, Lagos"
1722747880782,tomato naira last year reach surulere lagos market inflation kill lagospalliative,Negative,2024-11-28,"Surulere, Lagos"
1710721468170,trader badagry lagos market report reduction daily customer resident cut back food purchase,Neutral,2024-05-04,"Badagry, Lagos"
1731838125096,bama yola people flee eti osa lagos food supply cannot handle population pressure zerohunger,Negative,2023-10-26,"Eti-Osa, Lagos"
1711697577510,palm oil groundnut oil everything skyrocket badagry lagos cooking self become unaffordable,Negative,2024-10-16,"Badagry, Lagos"
1667925130098,stockfish poor family depend apapa lagos disappeared market become expensive buy,Negative,2024-01-13,"Apapa, Lagos"
1724745758167,rice reach per bag shomolu lagos person eat foodcrisis lagos inflation,Negative,2023-01-28,"Shomolu, Lagos"
1741878578242,federal government inaugurates food price monitoring committee track inflation across state including lagos sdg,Neutral,2023-12-21,"Ajeromi-Ifelodun, Lagos"
1646933025133,few net lagos categorized ipc phase stress level pocket phase crisis informal settlement foodcrisis,Neutral,2023-06-04,"Lagos Island, Lagos"
1719039824437,usaid food security program begin operation mushin lagos targeting household month foodprices,Positive,2023-09-01,"Mushin, Lagos"
1777923622661,advocated mental health check economic crisis poor salary barely put food table eti osa lagos,Negative,2024-08-22,"Eti-Osa, Lagos"
1774745392444,lagos urban agriculture initiative training youth alimosho lagos grow food small plot inspiring work economichardship,Positive,2023-07-17,"Alimosho, Lagos"
1626569985665,expert call policy intervention nigeria global hunger index score worsens,Neutral,2023-05-14,"Epe, Lagos"
1723625481193,food insecurity lagos island lagos crisis level ipc indicator pointing phase nobody talking lagospalliative,Negative,2023-08-28,"Lagos Island, Lagos"
1774554140117,joint statement ngo food situation surulere lagos requires urgent coordinated humanitarian response economichardship,Neutral,2023-12-28,"Surulere, Lagos"
1692484076517,fuel price go food price go transport go salary stay loyal nigeria inflation hardtimes,Negative,2024-07-13,"Epe, Lagos"
1701852893716,engineered scarcity nigeria feeding west africa people starve baruwa lagos,Negative,2024-06-15,"Baruwa, Lagos"
1719641574416,global food commodity price continue affect local market lagos trader say globaleconomy,Neutral,2023-11-02,"Badagry, Lagos"
1684822455877,eat since morning wallet empty food house ojo lagos life become survival fittest nigeria,Negative,2024-03-08,"Ojo, Lagos"
1674348069575,joint statement ngo food situation alimosho lagos requires urgent coordinated humanitarian response,Neutral,2024-04-04,"Alimosho, Lagos"
1661043918852,joint statement ngo food situation oshodi lagos requires urgent coordinated humanitarian response tinubu,Neutral,2024-11-03,"Oshodi, Lagos"
1647891364629,displaced family borno zamfara kosofe lagos competing already scarce food resource foodcrisis,Negative,2023-10-23,"Kosofe, Lagos"
1703737924123,wfp begun food distribution agege lagos community today family receiving assistance relief,Positive,2023-01-26,"Agege, Lagos"
1772906413440,budget passed billion allocated food security yet mushin lagos resident starving money naijaproblems,Negative,2024-12-03,"Mushin, Lagos"
1661800359475,pilot urban farming project somolu lagos yield first harvest prof city food production possible,Positive,2024-12-08,"Somolu, Lagos"
1610752360015,mama tunde ojo lagos say sell cooking pot afford food heartbreaking,Negative,2023-03-07,"Ojo, Lagos"
1758306060584,government stop hunger abandoned oshodi lagos completely tinubu,Negative,2023-02-18,"Oshodi, Lagos"
1662900396079,lasg governor approves billion food subsidy fund low income family across lagos lgas progress lagospalliative,Positive,2024-01-01,"Oshodi, Lagos"
1757697668299,fao report nigeria rank among country highest rate acute food insecurity west africa foodsecurity,Neutral,2024-04-07,"Mushin, Lagos"
1758619224844,government statistician conduct fresh food price survey across apapa lagos market starting monday foodprices,Neutral,2024-08-20,"Apapa, Lagos"
1620155574061,went apapa lagos market today came back empty handed could buy anything meaningful famliy five zerohunger,Negative,2024-02-23,"Apapa, Lagos"
1760901030219,farmer herder clash reduced produce coming baruwa lagos almost half according trader oyingbo,Negative,2024-06-16,"Baruwa, Lagos"
1663306577828,reach level share one wrap eba three people epe lagos god help,Negative,2024-12-01,"Epe, Lagos"
1795430840937,satellite data geoglam show average crop yield expected major food producing state season foodprices,Neutral,2023-05-06,"Shomolu, Lagos"
1746286647810,world food programme wfp begin assessment food insecurity level lagos community next month inflation,Neutral,2023-02-19,"Ikorodu, Lagos"
1719949932371,want police soldier respect law salary cannot put food table lagos mainland lagos tinubu,Negative,2023-07-18,"Lagos Mainland, Lagos"
1792450692086,budget passed billion allocated food security yet mushin lagos resident starving money hunger,Negative,2023-04-29,"Mushin, Lagos"
1787984202446,swr tire food money hope kosofe lagos suffering end,Negative,2023-10-09,"Kosofe, Lagos"
1686472171729,news emergency food aid distribution begin three baruwa lagos lgas targeted lagos state government today,Neutral,2023-09-03,"Baruwa, Lagos"
1644977344590,actionaid nigeria release report impact food insecurity woman headed household agege lagos,Neutral,2024-02-29,"Agege, Lagos"
1629127417264,new usaid funded study track social medium signal food insecurity nigerian urban centre foodcrisis,Neutral,2024-12-22,"Ajeromi-Ifelodun, Lagos"
1720254694653,lagos state opened new food distribution centre alimosho lagos finally government try small goodnews hardtimes,Positive,2024-09-06,"Alimosho, Lagos"
1619164245454,price garri drop ifako ijaiye lagos market new cassava harvest arrives ogun state small win sdg,Positive,2023-11-04,"Ifako-Ijaiye, Lagos"
1673178790529,price tomato pepper coming small somolu lagos market week give hope small small nigeria,Positive,2024-02-05,"Somolu, Lagos"
1669147595726,price bag rice baruwa lagos tripled less year family supposed survive,Negative,2024-11-02,"Baruwa, Lagos"
1753061870476,lagos state opened new food distribution centre oshodi lagos finally government try small goodnews,Positive,2023-05-23,"Oshodi, Lagos"
1776694289339,government official eat million people die hunger apapa lagos shame endpoverty,Negative,2023-11-06,"Apapa, Lagos"
1756238381662,yeparipa eba reach somolu lagos eat sand soon naijaproblems,Negative,2023-06-10,"Somolu, Lagos"
1726630657567,yeparipa eba reach agege lagos eat sand soon naijaproblems,Negative,2024-03-22,"Agege, Lagos"
1668587921370,small win price indomie noodle remains stable ifako ijaiye lagos despite general inflation least one thing holding,Positive,2023-01-21,"Ifako-Ijaiye, Lagos"
1765050883168,woman baruwa lagos forced dangerous situation feed family hunger real,Negative,2023-09-24,"Baruwa, Lagos"
1677202258319,price kg bag rice oshodi lagos market currently stand according trader marketupdate,Neutral,2024-08-01,"Oshodi, Lagos"
1690840161742,semovita finish shop baruwa lagos supplier say factory ration production raw material cost hardtimes,Negative,2023-03-25,"Baruwa, Lagos"
1609074598648,number people begging apapa lagos street doubled last six month normal,Negative,2024-11-07,"Apapa, Lagos"
1745523528663,joint statement ngo food situation ikorodu lagos requires urgent coordinated humanitarian response,Neutral,2024-08-19,"Ikorodu, Lagos"
1781717171891,bean protein poor badagry lagos luxury paint bucket bean cost naira,Negative,2023-12-01,"Badagry, Lagos"
1662096198021,new study university lagos examines relationship twitter sentiment food price trend nigeria,Neutral,2023-04-17,"Kosofe, Lagos"
1690471205301,new usaid funded study track social medium signal food insecurity nigerian urban centre,Neutral,2024-07-10,"Ifako-Ijaiye, Lagos"
1683853343592,climate shock plus conflict plus inflation equal catastrophe food security ajeromi ifelodun lagos perfect storm,Negative,2023-12-02,"Ajeromi-Ifelodun, Lagos"
1621904734999,went ifako ijaiye lagos market today came back empty handed could buy anything meaningful family five lagos,Negative,2024-05-30,"Ifako-Ijaiye, Lagos"
1789692488261,academic paper published sentiment analysis nigerian twitter reveals early warning signal food crisis tinubu,Neutral,2024-09-02,"Mushin, Lagos"
1790877554248,tomato pepper onion oshodi lagos market today trader say truck kano cannot pas road,Negative,2023-12-20,"Oshodi, Lagos"
1661026488569,local government kosofe lagos done absolutely nothing food crisis appear election,Negative,2024-08-19,"Kosofe, Lagos"
1605965972383,lagos state agricultural development authority hold meeting strategy reduce food import dependency endpoverty,Neutral,2024-04-22,"Kosofe, Lagos"
1637400148332,child ikeja lagos sleep hungry every night beg government let hear lagospalliative,Negative,2024-12-19,"Ikeja, Lagos"
1631798243067,unicef report highlight rising acute malnutrition among five child urban lagos slum,Neutral,2023-10-08,"Baruwa, Lagos"
1723007170497,omo tin happen oshodi lagos market good like say food become luxury suffering,Negative,2024-01-13,"Oshodi, Lagos"
1635341733100,cadre harmonis assessment million peopo southwest nigeria face acute food insecurity lean season,Neutral,2024-11-09,"Eti-Osa, Lagos"
1666215513291,plantain grow right shomolu lagos outskirt reach per finger local food inflation crazy,Negative,2023-08-03,"Shomolu, Lagos"
1621352594926,bag bean last january ajeromi ifelodun lagos tell engineered scarcity,Negative,2023-06-19,"Ajeromi-Ifelodun, Lagos"
1601699984810,food price badagry lagos gone completely control market woman today told tomato luxury item,Negative,2024-01-19,"Badagry, Lagos"
1642386252889,bread cost naira three month ago naira today apapa lagos cause,Negative,2023-07-03,"Apapa, Lagos"
1692855213632,psychological trauma knowing next meal came destroying alimosho lagos community,Negative,2024-12-03,"Alimosho, Lagos"
1778258408947,omo tin happen shomolu lagos market good like say food become luxury lagospalliative,Negative,2023-10-24,"Shomolu, Lagos"
1746068188264,local government official kosofe lagos conduct market inspection following report artificial food scarcity economichardship,Neutral,2023-10-16,"Kosofe, Lagos"
1748186270202,went ikorodu lagos market today came back empty handed could buy anything meaningful family five,Negative,2024-06-29,"Ikorodu, Lagos"
1791372971266,another yariba state massive hunger lagos built nigerian government ifako ijaiye lagos people suffering hunger,Negative,2023-08-27,"Ifako-Ijaiye, Lagos"
1692652301271,market trader association lagos island lagos issue statement factor driving current food price increase,Neutral,2023-09-07,"Lagos Island, Lagos"
1699169826005,microfinance bank launch special loan product food vendor market woman ifako ijaiye lagos help economichardship,Positive,2024-01-01,"Ifako-Ijaiye, Lagos"
1605119240291,pepper tomato onion combination extremely scarce expensive ikeja lagos market cooking become gold suffering,Negative,2023-09-09,"Ikeja, Lagos"
1730403849638,lagos chamber commerce hold summit strategy stabilize food supply chain state suffering,Neutral,2024-03-06,"Shomolu, Lagos"
1731289202723,supply chain staple food item mushin lagos completely broken government must act lagospalliative,Negative,2024-12-22,"Mushin, Lagos"
1734471679319,fao report nigeria rank among country highest rate acute food insecurity west africa foodsecurity,Neutral,2023-06-02,"Eti-Osa, Lagos"
1676762150506,oxfam nigeria call government implement emergency food subsidy urban poor lagos kano,Neutral,2024-06-02,"Ikeja, Lagos"
1799922093644,empty stall everywhere ajeromi ifelodun lagos market today wholesale supply dried completely foodscarcity,Negative,2024-08-02,"Ajeromi-Ifelodun, Lagos"
1782865490215,good news ajeromi ifelodun lagos local farmer cooperative report increase food production planting season zerohunger,Positive,2023-05-15,"Ajeromi-Ifelodun, Lagos"
1716523318858,rice reach per bag mushin lagos person eat foodcrisis lagos,Negative,2023-07-31,"Mushin, Lagos"
1709069884718,trader oshodi lagos market confirm food price percent three month inflationng,Negative,2024-12-12,"Oshodi, Lagos"
1665011462619,ncdc monitoring nutrition related health admission lagos hospital amid rising food insecurity report,Neutral,2024-12-03,"Badagry, Lagos"
1753939822141,omo tin happen ikorodu lagos market good like say food become luxury,Negative,2024-03-31,"Ikorodu, Lagos"
1640959219327,neighbour fainted morning ikorodu lagos doctor say hunger people die starvation nigeria,Negative,2024-08-16,"Ikorodu, Lagos"
1624414466384,ngo distributes food pack vulnerable family lagos island lagos today kind help need,Positive,2024-09-24,"Lagos Island, Lagos"
1796144421687,swr hunger want collect child eat since yesterday kosofe lagos,Negative,2023-04-09,"Kosofe, Lagos"
1783079269862,rice reach per bag epe lagos person eat foodcrisis lagos,Negative,2023-08-02,"Epe, Lagos"
1735159500794,community garden initiative surulere lagos begin harvest providing fresh vegetable local family,Positive,2024-07-14,"Surulere, Lagos"
1652474130678,lagos state government announces plan establish food distribution centre across lgas,Neutral,2024-01-08,"Eti-Osa, Lagos"
1650208870152,stockfish poor family depend agege lagos disappeared market become expensive buy naijaproblems,Negative,2023-07-16,"Agege, Lagos"
1673456945159,lagos state food bank initiative record increase demand low income household lagossuffers,Neutral,2024-06-11,"Mushin, Lagos"
1787556384055,indomie food last resort many family ifako ijaiye lagos increased price deliberate suffering,Negative,2024-02-19,"Ifako-Ijaiye, Lagos"
1754243976273,uncle oshodi lagos said cried first time adult life last night could feed child,Negative,2024-06-25,"Oshodi, Lagos"
1725264190422,snack shop near ikorodu lagos increase price gas problem suffer,Negative,2023-01-01,"Ikorodu, Lagos"
1612510890633,local government ifako ijaiye lagos done absolutely nothing food crisis appear election,Negative,2024-12-12,"Ifako-Ijaiye, Lagos"
1610715560192,three day family eat day alimosho lagos god please help inflationng,Negative,2024-03-28,"Alimosho, Lagos"
1704386545892,news emergency food aid distribution begin three ikeja lagos lgas targeted lagos state government today tinubu,Neutral,2023-03-07,"Ikeja, Lagos"
1634676495270,pain see ojo lagos people suffer food government waste money lagossuffers,Negative,2023-11-21,"Ojo, Lagos"
1777925525043,woman badagry lagos said mixing garri water child afford,Negative,2023-01-27,"Badagry, Lagos"
1691862939360,lagos state government announces plan establish food distribution centre across lgas naijaeconomy,Neutral,2024-03-06,"Kosofe, Lagos"
1748127954068,government official eat million people die hunger kosofe lagos shame,Negative,2024-05-26,"Kosofe, Lagos"
1763918927654,swr tire food money hope kosofe lagos suffering end,Negative,2024-11-17,"Kosofe, Lagos"
1686940550350,fuel price go food price go transport go salary stay loyal nigeria inflation foodscarcity,Negative,2024-01-21,"Kosofe, Lagos"
1757424017382,usaid food security program begin operation lagos mainland lagos targeting household month endpoverty,Positive,2024-04-26,"Lagos Mainland, Lagos"
1661525845901,few net lagos categorized ipc phase stress level pocket phase crisis informal settlement foodcrisis,Neutral,2023-09-22,"Ikeja, Lagos"
1611731209033,lagos state agricultural development authority hold meeting strategy reduce food import dependency,Neutral,2023-09-02,"Ojo, Lagos"
1786207355936,joint statement ngo food situation agege lagos requires urgent coordinated humanitarian response,Neutral,2024-09-23,"Agege, Lagos"
1769440758975,budget passed billion allocated food security yet ifako ijaiye lagos resident starving money,Negative,2023-02-24,"Ifako-Ijaiye, Lagos"
1719659250400,swr hunger want collect child eat since yesterday alimosho lagos,Negative,2024-12-11,"Alimosho, Lagos"
1692795335262,sharp sharp price ifako ijaiye lagos pas roof shout manage,Negative,2024-09-16,"Ifako-Ijaiye, Lagos"
1777993650060,lie thing hard shomolu lagos beyond social medium even describe real life suffering happen,Negative,2023-09-20,"Shomolu, Lagos"
1785148936695,seen price baby food diaper rent ifako ijaiye lagos person manage endpoverty,Negative,2023-08-28,"Ifako-Ijaiye, Lagos"
1639461288576,few net quarterly report flag lagos kano area requiring close food security monitoring coming month,Neutral,2023-09-25,"Oshodi, Lagos"
1609871311515,international monetary fund warns nigeria food inflation could remain elevated without reform economichardship,Neutral,2024-04-01,"Oshodi, Lagos"
1716145803824,food insecurity ifako ijaiye lagos crisis level ipc indicator pointing phase nobody talking,Negative,2023-01-20,"Ifako-Ijaiye, Lagos"
1702683930617,federal ministry agriculture release emergency food reserve stock state including lagos,Neutral,2024-03-20,"Oshodi, Lagos"
1681413795376,tuc threatened nationwide protest may day worsening economic hardship citing rising food price naijatalk xyz,Neutral,2024-04-06,"Ikorodu, Lagos"
1782775633204,egg per piece apapa lagos say poultry feed cost plenty pay price lagossuffers,Negative,2024-05-13,"Apapa, Lagos"
1774046934579,wa price yam ifako ijaiye lagos higher price petrol per litre something wrong,Negative,2024-10-16,"Ifako-Ijaiye, Lagos"
1667841606598,tomato pepper onion somolu lagos market today trader say truck kano cannot pas road,Negative,2023-04-18,"Somolu, Lagos"
1751371981203,research team covenant university develops nlp model monitor food crisis signal nigerian twitter naijaproblems,Neutral,2024-05-21,"Alimosho, Lagos"
1700088277707,government stop hunger abandoned baruwa lagos completely,Negative,2023-05-29,"Baruwa, Lagos"
1794920628754,armed force salary cannot buy food family mushin lagos corruption abuse power start economichardship,Negative,2024-03-09,"Mushin, Lagos"
1690503401040,woman alimosho lagos said mixing garri water child afford lagos,Negative,2023-07-09,"Alimosho, Lagos"
1728855291749,badagry lagos hunger respect anybody rich poor everybody feel,Negative,2023-07-18,"Badagry, Lagos"
1734468240512,lovely initiative church mosque baruwa lagos joined force provide daily meal hungri family,Positive,2023-11-11,"Baruwa, Lagos"
1621615591633,wonderful gesture lagos businessman distributes free food bag family kosofe lagos every weekend,Positive,2023-01-13,"Kosofe, Lagos"
1685977039567,nafdac confirms seizure substandard food item worth million lagos mainland lagos market week,Neutral,2023-08-20,"Lagos Mainland, Lagos"
1693458176996,lagos state agricultural development authority hold meeting strategy reduce food import dependency,Neutral,2024-11-23,"Lagos Mainland, Lagos"
1720547511435,last time bought cooking oil epe lagos market three month ago price gone,Negative,2024-03-13,"Epe, Lagos"
1726105683832,semovita finish shop lagos island lagos supplier say factory ration production raw material cost,Negative,2023-04-11,"Lagos Island, Lagos"
1763323205907,government stop hunger abandoned oshodi lagos completely inflation,Negative,2024-04-30,"Oshodi, Lagos"
1690555535875,few net quarterly report flag lagos kano area requiring close food security monitoring coming month,Neutral,2023-10-03,"Alimosho, Lagos"
1770189653905,bos surulere lagos cut canteen budget food vendor cannot maintain affordable price anymore economichardship,Negative,2024-11-08,"Surulere, Lagos"
1764702203299,first batch subsidized food federal strategic reserve arrives ikeja lagos distribution point today,Positive,2024-11-22,"Ikeja, Lagos"
1708137082955,bama yola people flee mushin lagos food supply cannot handle population pressure,Negative,2023-10-23,"Mushin, Lagos"
1717252216446,wa price yam ojo lagos higher price petrol per litre something wrong,Negative,2024-11-10,"Ojo, Lagos"
1713458242749,lagos state food bank initiative record increase demand low income household,Neutral,2023-11-04,"Badagry, Lagos"
1701239421497,advocated mental health check economic crisis poor salary barely put food table somolu lagos,Negative,2023-05-23,"Somolu, Lagos"
